"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1961",13813.5,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1962",14103.6,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1963",14166,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1964",13422.7,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1965",12722,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1966",12687.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1967",12570.2,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1968",12212.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1969",12393,"B"
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1970",12146.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1971",11916.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1972",11518,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1973",11029.5,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1974",10835.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1975",10610.1,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1976",10404,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1977",10258.9,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1978",10270.1,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1979",9913.7,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1980",9980.2,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1981",9781.5,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1982",9559.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1983",9601.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1984",9099.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1985",8890.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1986",8790.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1987",8690.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1988",8725.6,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1989",8639.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1990",8639.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1991",8700.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1992",8424.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1993",7920.6,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1994",7828.5,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1995",7624,"B"
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1996",7053.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1997",6817.5,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1998",6691.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","1999",6307.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2000",6323.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2001",6067.7,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2002",5782.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2003",5623,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2004",5458.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2005",5285.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2006",5045.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2007",4884.5,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2008",4742.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2009",4749.3,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2010",4370,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2011",4312.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2012",4189.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2013",4203.9,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2014",4004.7,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2015",4081.4,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2016",3683.8,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2017",3830.5,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2018",3694,
"CHE","YRLIFELOST","MEN","100000HAB_0_69","A","2019",3515.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1960",8044.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1961",8003.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1962",8181.4,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1963",7931.1,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1964",7455.1,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1965",7315,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1966",7111.9,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1967",6806.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1968",6894.9,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1969",6854.5,"B"
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1970",6463.7,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1971",6499.8,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1972",6109.9,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1973",5833.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1974",5636.7,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1975",5411.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1976",5247.6,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1977",5089.6,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1978",5080.1,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1979",5160.8,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1980",5042.1,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1981",4841,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1982",4752.8,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1983",4601.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1984",4543.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1985",4476.6,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1986",4383.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1987",4252.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1988",4291.1,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1989",4257.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1990",4254.8,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1991",4162.4,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1992",4045.9,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1993",4043,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1994",3903.9,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1995",3865.7,"B"
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1996",3621.6,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1997",3638.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1998",3367.1,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","1999",3368.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2000",3376.4,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2001",3241,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2002",3219.8,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2003",3118.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2004",2995.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2005",2917.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2006",2951.1,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2007",2864.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2008",2734.6,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2009",2703,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2010",2689.5,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2011",2581.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2012",2521.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2013",2452.7,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2014",2356.4,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2015",2371.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2016",2391.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2017",2208.2,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2018",2304.3,
"CHE","YRLIFELOST","WOMEN","100000HAB_0_69","A","2019",2156.3,
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2009",6812.7,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2010",6626.5,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2011",6548.3,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2012",6502.1,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2013",7129.1,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2014",7261.8,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2015",7027.9,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2016",7334.2,"D"
"TUR","YRLIFELOST","MEN","100000HAB_0_69","A","2019",6581.5,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2009",3900.9,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2010",3724.6,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2011",3692.4,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2012",3627.4,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2013",3943,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2014",4093.1,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2015",3993.7,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2016",4110.3,"D"
"TUR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2019",3585.5,"D"
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1960",14337.1,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1961",14522.7,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1962",14463.4,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1963",14568.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1964",13952.2,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1965",13865.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1966",13862.9,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1967",13147.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1968",13350.7,"B"
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1969",13563,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1970",13264.7,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1971",12970.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1972",13051.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1973",12875.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1974",12614.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1975",12205.9,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1976",12129.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1977",11742.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1978",11890.9,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1979",11848.1,"B"
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1980",11364.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1981",10847.9,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1982",10625.7,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1983",10383,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1984",10052.5,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1985",9975,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1986",9831,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1987",9539.2,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1988",9450.6,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1989",9129.9,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1990",8989.1,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1991",8721.6,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1992",8335,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1993",8274.6,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1994",7929.7,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1995",7926.2,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1996",7759.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1997",7505.7,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1998",7405.4,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","1999",7268.5,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2001",7018.3,"B"
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2002",6937.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2003",6787.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2004",6526.6,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2005",6394,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2006",6329.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2007",6207,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2008",6116.2,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2009",5879.1,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2010",5655.9,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2011",5439.2,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2012",5202.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2013",5205.1,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2014",5122,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2015",5180.9,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2016",5196.1,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2017",5100,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2018",5339.3,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2019",5073.8,
"GBR","YRLIFELOST","MEN","100000HAB_0_69","A","2020",5538.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1960",8620.1,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1961",8709,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1962",8655.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1963",8675.3,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1964",8267.3,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1965",8138,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1966",8081.2,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1967",7756.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1968",7835.1,"B"
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1969",7903.6,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1970",7735.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1971",7575.6,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1972",7644,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1973",7435.4,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1974",7321,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1975",7134.1,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1976",7042.2,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1977",6861.1,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1978",7014.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1979",6934.6,"B"
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1980",6706,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1981",6331.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1982",6268.6,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1983",6090.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1984",5945.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1985",5944.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1986",5769.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1987",5700.1,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1988",5615.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1989",5506.4,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1990",5329.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1991",5175.6,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1992",4975.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1993",4968.6,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1994",4773.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1995",4766.2,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1996",4675,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1997",4578.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1998",4495.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1999",4436.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2001",4259.9,"B"
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2002",4148.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2003",4179.4,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2004",4027.1,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2005",3938.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2006",3893.3,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2007",3811.7,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2008",3799.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2009",3654.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2010",3588,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2011",3449.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2012",3343.9,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2013",3301.6,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2014",3294.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2015",3297.3,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2016",3353.8,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2017",3233.5,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2018",3385,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2019",3239.2,
"GBR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2020",3430.1,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1960",17133.2,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1961",16575.7,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1962",16694.7,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1963",16927.1,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1964",16770.4,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1965",16695.3,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1966",16832.3,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1967",16577.7,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1968",17061.4,"B"
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1969",16939.9,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1970",16740.2,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1971",16271.3,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1972",16109.8,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1973",15824.3,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1974",15179.9,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1975",14564.5,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1976",14141.2,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1977",13874.8,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1978",13629.4,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1979",13298.5,"B"
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1980",13223.6,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1981",12775.6,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1982",12293.8,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1983",11977.1,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1984",11760.5,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1985",11780.5,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1986",11789,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1987",11631.8,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1988",11630.4,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1989",11480.6,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1990",11449.9,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1991",11298.1,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1992",11043.9,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1993",11157.8,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1994",11041,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1995",10857.7,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1996",10280.7,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1997",9744,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1998",9507.9,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","1999",9423,"B"
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2000",9152.6,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2001",9107.9,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2002",9055.4,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2003",8986.1,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2004",8730.8,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2005",8782.3,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2006",8687,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2007",8537.5,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2008",8372.4,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2009",8173.5,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2010",7919.6,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2011",7900.6,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2012",7874.7,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2013",7874,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2014",7905.3,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2015",8084.4,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2016",8360.2,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2017",8394.4,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2018",8412.5,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2019",8220.5,
"USA","YRLIFELOST","MEN","100000HAB_0_69","A","2020",9826.3,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1960",9936.4,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1961",9593.4,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1962",9643.3,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1963",9693.3,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1964",9538.4,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1965",9389.1,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1966",9312.3,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1967",9088.5,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1968",9280.1,"B"
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1969",9162.3,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1970",9098.1,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1971",8816.1,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1972",8594.9,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1973",8403.1,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1974",8046.7,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1975",7681.8,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1976",7518.2,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1977",7350.1,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1978",7234,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1979",6980.1,"B"
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1980",6990.9,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1981",6796.7,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1982",6571.7,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1983",6467.4,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1984",6386.4,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1985",6332.5,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1986",6295.8,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1987",6244.4,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1988",6245.9,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1989",6144.5,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1990",6061.4,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1991",5987.8,
"USA","YRLIFELOST","WOMEN","100000HAB_0_69","A","1992",5841.3,
